transaction_id,store_id,store_location,register_id,cashier_id,customer_id,transaction_time,payment_method,product_sku,quantity,unit_price,total_amount,status
TXN-1863083,STR-046,Birmingham,6,1330,523054,2026-04-16T08:29:05,debit_card,SKU-10033,4,699,2796,completed
TXN-3941528,STR-046,Birmingham,5,1958,907355,2026-05-09T19:51:18,credit_card,SKU-10021,3,3.25,9.75,refunded
TXN-9097406,STR-044,Los Angeles,5,1948,601808,2026-05-08T13:35:39,credit_card,SKU-10006,4,2.5,10,completed
TXN-2492151,STR-043,Buffalo,4,1029,866459,2026-04-15T04:10:52,debit_card,SKU-10022,2,2.5,5,completed
TXN-6162116,STR-042,Chicago,1,1273,356973,2026-04-22T11:14:06,credit_card,SKU-10025,2,5.5,11,completed
TXN-2593964,STR-045,Denver,4,1901,263201,2026-04-16T14:48:17,credit_card,SKU-10044,4,1.5,6,completed
TXN-3696940,STR-042,Chicago,1,1661,376295,2026-04-17T19:18:22,debit_card,SKU-10006,4,2.5,10,completed
TXN-3775307,STR-042,Chicago,5,1282,193186,2026-05-01T23:58:52,credit_card,SKU-10015,2,3.75,7.5,completed
TXN-1371610,STR-045,Denver,3,1005,384762,2026-05-09T16:09:51,debit_card,SKU-10035,3,129,387,completed
TXN-7121460,STR-046,Birmingham,1,1740,115568,2026-04-29T04:17:28,debit_card,SKU-10048,5,15,75,refunded
TXN-3139117,STR-046,Birmingham,6,1194,158903,2026-04-16T01:57:39,credit_card,SKU-10029,5,69,345,completed
TXN-9143298,STR-042,Chicago,3,1156,690975,2026-04-24T19:39:19,credit_card,SKU-10033,3,699,2097,completed
TXN-1183537,STR-046,Birmingham,4,1477,288844,2026-04-21T19:06:57,debit_card,SKU-10031,4,349,1396,completed
TXN-5350653,STR-042,Chicago,1,1525,185748,2026-04-18T09:32:33,debit_card,SKU-10028,2,55,110,completed
TXN-4538772,STR-046,Birmingham,5,1615,144858,2026-04-29T10:26:48,debit_card,SKU-10028,3,55,165,completed
TXN-7250561,STR-044,Los Angeles,6,1501,642215,2026-05-06T16:25:10,cash,SKU-10045,3,5.99,17.97,completed
TXN-2211711,STR-043,Buffalo,1,1101,227404,2026-05-05T17:05:06,credit_card,SKU-10014,3,5.5,16.5,completed
TXN-5552424,STR-044,Los Angeles,1,1448,465771,2026-04-27T21:15:42,credit_card,SKU-10004,5,99,495,completed
TXN-4915995,STR-043,Buffalo,2,1803,311893,2026-05-07T15:52:21,credit_card,SKU-10007,5,1.75,8.75,completed
TXN-8942730,STR-042,Chicago,3,1648,571630,2026-04-23T11:04:03,credit_card,SKU-10042,5,20,100,completed
TXN-4800486,STR-044,Los Angeles,6,1701,534096,2026-04-25T04:02:38,credit_card,SKU-10005,5,35,175,completed
TXN-9821417,STR-045,Denver,6,1385,703199,2026-04-18T10:45:00,debit_card,SKU-10011,1,2.99,2.99,completed
TXN-2002345,STR-043,Buffalo,3,1806,752639,2026-04-13T17:48:10,debit_card,SKU-10001,2,999,1998,completed
TXN-3107559,STR-043,Buffalo,4,1055,259358,2026-05-04T09:55:58,credit_card,SKU-10005,3,35,105,completed
TXN-7250493,STR-043,Buffalo,6,1479,637615,2026-04-14T21:47:23,debit_card,SKU-10004,3,99,297,completed
TXN-4983641,STR-043,Buffalo,2,1235,720520,2026-04-20T07:35:40,debit_card,SKU-10014,2,5.5,11,completed
TXN-5300708,STR-043,Buffalo,2,1256,359748,2026-04-17T19:42:46,credit_card,SKU-10010,1,7.5,7.5,completed
TXN-9425556,STR-046,Birmingham,1,1986,311893,2026-04-21T13:27:53,debit_card,SKU-10006,5,2.5,12.5,completed
TXN-8792430,STR-044,Los Angeles,5,1996,710763,2026-05-12T00:50:53,credit_card,SKU-10048,5,15,75,completed
TXN-6265421,STR-043,Buffalo,6,1612,593929,2026-04-26T22:46:36,credit_card,SKU-10023,1,4,4,completed
TXN-8065758,STR-046,Birmingham,5,1222,671604,2026-04-20T22:57:57,credit_card,SKU-10004,3,99,297,completed
TXN-8892562,STR-042,Chicago,2,1942,694224,2026-04-14T16:22:23,debit_card,SKU-10038,4,74,296,completed
TXN-9067241,STR-046,Birmingham,6,1065,711368,2026-05-09T15:55:33,debit_card,SKU-10002,3,949,2847,completed
TXN-2318461,STR-044,Los Angeles,3,1011,762395,2026-04-13T02:50:03,credit_card,SKU-10007,1,1.75,1.75,completed
TXN-7862250,STR-042,Chicago,4,1627,622699,2026-05-06T07:32:26,debit_card,SKU-10017,3,4.49,13.47,completed
TXN-4566707,STR-044,Los Angeles,4,1087,591342,2026-04-19T14:29:21,credit_card,SKU-10030,1,149,149,completed
TXN-5609083,STR-045,Denver,5,1240,947013,2026-04-30T00:53:26,debit_card,SKU-10048,4,15,60,completed
TXN-1771132,STR-044,Los Angeles,3,1977,467914,2026-04-22T17:32:01,credit_card,SKU-10018,4,2.25,9,completed
TXN-5443367,STR-043,Buffalo,2,1493,277548,2026-05-05T10:23:23,credit_card,SKU-10005,2,35,70,completed
TXN-3162478,STR-042,Chicago,1,1036,126628,2026-04-22T21:59:16,debit_card,SKU-10013,5,4.25,21.25,completed
TXN-9044223,STR-045,Denver,1,1901,947013,2026-04-14T09:23:16,cash,SKU-10048,4,15,60,completed
TXN-8610756,STR-042,Chicago,3,1561,859751,2026-04-25T08:33:35,credit_card,SKU-10019,1,8.5,8.5,completed
TXN-8587332,STR-044,Los Angeles,2,1439,336116,2026-05-10T14:27:18,credit_card,SKU-10036,2,6.99,13.98,completed
TXN-2009533,STR-046,Birmingham,6,1805,553155,2026-04-21T17:04:44,cash,SKU-10039,2,299,598,completed
TXN-3235148,STR-045,Denver,2,1333,584047,2026-04-16T12:37:51,debit_card,SKU-10046,3,49,147,completed
TXN-8464260,STR-044,Los Angeles,5,1160,871720,2026-05-07T01:31:06,debit_card,SKU-10007,1,1.75,1.75,completed
TXN-6289190,STR-042,Chicago,4,1220,645878,2026-04-15T15:22:40,credit_card,SKU-10036,1,6.99,6.99,completed
TXN-3287123,STR-045,Denver,2,1370,871151,2026-04-14T15:08:48,credit_card,SKU-10043,5,16,80,completed
TXN-4472193,STR-046,Birmingham,1,1052,758376,2026-04-29T12:07:59,credit_card,SKU-10050,2,34,68,completed
TXN-1999706,STR-045,Denver,5,1819,791270,2026-04-13T17:45:02,debit_card,SKU-10032,5,159,795,completed
TXN-8471010,STR-045,Denver,5,1932,167363,2026-04-12T19:32:51,debit_card,SKU-10010,2,7.5,15,completed
TXN-4962213,STR-044,Los Angeles,1,1224,968674,2026-05-04T13:01:36,credit_card,SKU-10036,1,6.99,6.99,completed
TXN-4654184,STR-044,Los Angeles,6,1715,775809,2026-05-01T01:55:24,cash,SKU-10024,4,2.2,8.8,completed
TXN-5203555,STR-043,Buffalo,6,1495,525871,2026-04-29T21:28:54,credit_card,SKU-10025,3,5.5,16.5,refunded
TXN-7572446,STR-045,Denver,6,1122,336141,2026-05-10T12:45:50,credit_card,SKU-10026,5,89,445,completed
TXN-2222177,STR-045,Denver,1,1451,456899,2026-05-08T16:11:12,cash,SKU-10022,4,2.5,10,completed
TXN-8195376,STR-044,Los Angeles,3,1470,221186,2026-04-16T14:33:41,credit_card,SKU-10019,1,8.5,8.5,completed
TXN-5795732,STR-045,Denver,2,1269,587005,2026-05-08T19:40:28,credit_card,SKU-10004,4,99,396,completed
TXN-5991256,STR-045,Denver,2,1868,976223,2026-05-01T00:38:03,debit_card,SKU-10048,4,15,60,completed
TXN-4690869,STR-042,Chicago,1,1874,361604,2026-04-13T18:33:35,debit_card,SKU-10030,5,149,745,completed
TXN-2263325,STR-045,Denver,5,1542,798461,2026-04-17T10:04:14,credit_card,SKU-10022,2,2.5,5,completed
TXN-7323028,STR-042,Chicago,3,1014,326160,2026-04-30T22:37:31,debit_card,SKU-10029,5,69,345,completed
TXN-1883778,STR-046,Birmingham,4,1985,429882,2026-04-23T19:12:54,credit_card,SKU-10011,3,2.99,8.97,completed
TXN-4224896,STR-045,Denver,1,1337,542308,2026-05-11T15:19:41,credit_card,SKU-10027,5,29,145,completed
TXN-9063077,STR-042,Chicago,5,1293,675383,2026-05-06T11:05:15,credit_card,SKU-10018,5,2.25,11.25,completed
TXN-1106678,STR-044,Los Angeles,3,1537,465586,2026-04-20T01:29:39,credit_card,SKU-10027,5,29,145,completed
TXN-5468294,STR-044,Los Angeles,5,1998,180950,2026-05-02T01:57:30,credit_card,SKU-10008,3,4.25,12.75,refunded
TXN-4913655,STR-042,Chicago,4,1559,674010,2026-04-24T04:23:55,credit_card,SKU-10042,4,20,80,completed
TXN-8478319,STR-044,Los Angeles,4,1373,429882,2026-04-16T00:52:11,debit_card,SKU-10008,4,4.25,17,completed
TXN-6397900,STR-044,Los Angeles,6,1298,918619,2026-04-13T06:49:19,debit_card,SKU-10003,4,799,3196,completed
TXN-6605897,STR-044,Los Angeles,3,1578,735321,2026-04-22T07:43:01,debit_card,SKU-10011,1,2.99,2.99,completed
TXN-4625666,STR-045,Denver,5,1583,184245,2026-05-09T15:05:58,credit_card,SKU-10022,3,2.5,7.5,completed
TXN-9008910,STR-044,Los Angeles,6,1550,596243,2026-05-06T03:46:14,debit_card,SKU-10015,5,3.75,18.75,completed
TXN-1349588,STR-042,Chicago,3,1280,758376,2026-04-27T08:36:52,debit_card,SKU-10040,2,599,1198,completed
TXN-6261147,STR-043,Buffalo,4,1791,149860,2026-04-25T17:46:01,cash,SKU-10047,2,24,48,completed
TXN-5887949,STR-042,Chicago,2,1947,735321,2026-04-15T22:21:02,credit_card,SKU-10032,4,159,636,completed
TXN-1175581,STR-043,Buffalo,5,1561,432367,2026-05-03T05:50:17,debit_card,SKU-10018,2,2.25,4.5,completed
TXN-9234191,STR-045,Denver,6,1038,367332,2026-04-20T04:58:12,debit_card,SKU-10037,2,89,178,completed
TXN-2170342,STR-042,Chicago,6,1960,696416,2026-04-17T07:05:52,debit_card,SKU-10002,4,949,3796,completed
TXN-4070663,STR-045,Denver,3,1807,127051,2026-04-19T19:57:46,credit_card,SKU-10040,2,599,1198,completed
TXN-9360580,STR-042,Chicago,6,1148,277548,2026-04-27T12:50:59,credit_card,SKU-10022,5,2.5,12.5,completed
TXN-8703006,STR-044,Los Angeles,2,1416,633983,2026-04-22T19:09:57,credit_card,SKU-10037,5,89,445,completed
TXN-8449327,STR-046,Birmingham,3,1810,990347,2026-05-06T20:39:37,credit_card,SKU-10009,3,3.99,11.97,completed
TXN-4154650,STR-043,Buffalo,2,1279,809088,2026-05-08T02:19:22,debit_card,SKU-10043,1,16,16,completed
TXN-9257243,STR-045,Denver,6,1746,642348,2026-05-05T05:16:27,debit_card,SKU-10017,1,4.49,4.49,completed
TXN-2947892,STR-045,Denver,3,1768,977983,2026-05-01T06:56:40,debit_card,SKU-10045,4,5.99,23.96,completed
TXN-3582917,STR-042,Chicago,3,1186,129048,2026-05-04T04:08:28,credit_card,SKU-10030,5,149,745,completed
TXN-9808579,STR-044,Los Angeles,1,1370,871720,2026-04-17T12:06:05,credit_card,SKU-10012,3,3.49,10.47,completed
TXN-2702130,STR-042,Chicago,4,1690,210540,2026-04-12T23:36:26,debit_card,SKU-10024,5,2.2,11,completed
TXN-9136081,STR-045,Denver,2,1583,336141,2026-04-19T09:23:35,credit_card,SKU-10038,4,74,296,completed
TXN-7192321,STR-043,Buffalo,2,1700,727849,2026-04-23T21:11:03,debit_card,SKU-10046,3,49,147,completed
TXN-9804939,STR-046,Birmingham,6,1397,448180,2026-05-03T18:22:24,cash,SKU-10028,3,55,165,completed
TXN-7185600,STR-045,Denver,2,1108,942346,2026-04-13T01:29:16,credit_card,SKU-10037,2,89,178,completed
TXN-8941287,STR-043,Buffalo,3,1008,225933,2026-04-23T06:57:54,credit_card,SKU-10002,2,949,1898,completed
TXN-3043901,STR-045,Denver,5,1000,185748,2026-05-07T19:03:47,debit_card,SKU-10044,3,1.5,4.5,completed
TXN-7052231,STR-044,Los Angeles,4,1884,356973,2026-04-27T05:01:09,debit_card,SKU-10048,4,15,60,completed
TXN-6188780,STR-045,Denver,4,1591,751559,2026-05-08T19:16:31,credit_card,SKU-10033,5,699,3495,completed
TXN-5763673,STR-045,Denver,2,1002,510021,2026-04-29T07:16:36,credit_card,SKU-10013,2,4.25,8.5,completed
TXN-5974463,STR-042,Chicago,1,1099,289779,2026-04-27T10:08:43,credit_card,SKU-10012,3,3.49,10.47,completed
TXN-9674227,STR-045,Denver,5,1340,809577,2026-05-04T03:56:16,cash,SKU-10034,1,599,599,completed
TXN-6382270,STR-043,Buffalo,6,1440,120035,2026-05-09T20:01:43,credit_card,SKU-10023,3,4,12,completed
TXN-6587332,STR-042,Chicago,3,1518,674892,2026-05-02T07:55:34,credit_card,SKU-10009,2,3.99,7.98,completed
TXN-4898674,STR-043,Buffalo,2,1598,244805,2026-04-17T00:46:36,debit_card,SKU-10010,1,7.5,7.5,completed
TXN-6508000,STR-044,Los Angeles,2,1061,455039,2026-04-16T16:46:44,credit_card,SKU-10005,2,35,70,completed
TXN-3273883,STR-046,Birmingham,4,1095,809421,2026-04-15T02:35:58,credit_card,SKU-10043,5,16,80,completed
TXN-1433663,STR-044,Los Angeles,5,1593,546515,2026-05-07T14:06:40,credit_card,SKU-10040,5,599,2995,completed
TXN-1408057,STR-045,Denver,5,1767,611914,2026-05-06T05:25:51,debit_card,SKU-10025,1,5.5,5.5,completed
TXN-8494996,STR-046,Birmingham,4,1258,247221,2026-04-25T01:21:51,debit_card,SKU-10021,5,3.25,16.25,completed
TXN-1773116,STR-044,Los Angeles,2,1985,159595,2026-05-11T10:58:44,credit_card,SKU-10044,5,1.5,7.5,completed
TXN-7809535,STR-042,Chicago,2,1713,640178,2026-04-26T03:22:48,credit_card,SKU-10005,4,35,140,completed
TXN-7527294,STR-045,Denver,6,1317,947925,2026-05-05T03:18:28,credit_card,SKU-10046,2,49,98,completed
TXN-3231581,STR-044,Los Angeles,3,1237,593929,2026-05-10T01:51:20,debit_card,SKU-10016,5,6.99,34.95,completed
TXN-6805141,STR-043,Buffalo,3,1383,686067,2026-04-26T15:37:32,credit_card,SKU-10005,3,35,105,completed
TXN-8263962,STR-045,Denver,2,1928,833263,2026-04-24T09:06:49,credit_card,SKU-10017,1,4.49,4.49,completed
TXN-5497647,STR-045,Denver,5,1595,204246,2026-04-18T17:27:57,credit_card,SKU-10037,4,89,356,completed
TXN-1575037,STR-044,Los Angeles,4,1676,871720,2026-04-30T23:33:26,debit_card,SKU-10030,5,149,745,completed
TXN-3904763,STR-042,Chicago,3,1028,661548,2026-04-13T17:10:54,cash,SKU-10007,2,1.75,3.5,completed
TXN-3949027,STR-046,Birmingham,2,1605,683996,2026-04-24T15:31:19,credit_card,SKU-10013,5,4.25,21.25,refunded
TXN-6882721,STR-046,Birmingham,2,1867,180950,2026-04-20T18:40:16,debit_card,SKU-10012,4,3.49,13.96,refunded
TXN-4617896,STR-043,Buffalo,4,1675,564215,2026-04-22T13:49:47,debit_card,SKU-10010,3,7.5,22.5,completed
TXN-6632554,STR-042,Chicago,1,1336,925488,2026-04-28T21:21:21,cash,SKU-10023,5,4,20,completed
TXN-1562406,STR-043,Buffalo,3,1400,745483,2026-05-04T21:13:14,credit_card,SKU-10036,4,6.99,27.96,completed
TXN-1862844,STR-045,Denver,1,1286,874803,2026-05-02T00:50:49,credit_card,SKU-10042,1,20,20,completed
TXN-6220935,STR-043,Buffalo,3,1068,542308,2026-05-07T17:02:31,credit_card,SKU-10038,2,74,148,completed
TXN-2834787,STR-042,Chicago,2,1669,250787,2026-04-18T13:30:32,debit_card,SKU-10006,3,2.5,7.5,completed
TXN-2663888,STR-044,Los Angeles,4,1580,751559,2026-04-24T21:23:17,cash,SKU-10048,3,15,45,completed
TXN-5730522,STR-045,Denver,4,1871,955068,2026-05-01T05:55:13,debit_card,SKU-10001,3,999,2997,completed
TXN-3910683,STR-042,Chicago,5,1750,633983,2026-04-20T17:27:24,cash,SKU-10022,1,2.5,2.5,completed
TXN-5556160,STR-045,Denver,2,1498,418479,2026-05-08T17:08:12,credit_card,SKU-10040,3,599,1797,completed
TXN-2847231,STR-044,Los Angeles,1,1514,185748,2026-04-26T04:35:32,credit_card,SKU-10003,5,799,3995,completed
TXN-5117541,STR-045,Denver,6,1563,158903,2026-04-18T02:38:38,credit_card,SKU-10021,2,3.25,6.5,completed
TXN-8236376,STR-042,Chicago,3,1834,661548,2026-05-12T07:32:20,credit_card,SKU-10037,4,89,356,completed
TXN-2842114,STR-046,Birmingham,2,1721,215031,2026-05-01T14:59:05,cash,SKU-10017,3,4.49,13.47,refunded
TXN-2024753,STR-046,Birmingham,4,1693,471892,2026-05-03T14:54:21,cash,SKU-10038,2,74,148,completed
TXN-1747166,STR-045,Denver,4,1938,571630,2026-05-12T17:01:24,debit_card,SKU-10048,5,15,75,completed
TXN-3031925,STR-045,Denver,4,1019,479543,2026-04-23T21:01:27,debit_card,SKU-10048,3,15,45,completed
TXN-2888512,STR-046,Birmingham,6,1347,640178,2026-04-24T16:39:51,credit_card,SKU-10029,3,69,207,completed
TXN-4219030,STR-046,Birmingham,1,1771,157109,2026-05-05T01:36:59,debit_card,SKU-10041,2,24,48,completed
TXN-7998977,STR-042,Chicago,3,1027,891562,2026-04-18T21:17:57,debit_card,SKU-10009,5,3.99,19.95,completed
TXN-3610740,STR-044,Los Angeles,1,1809,260557,2026-04-28T01:50:39,debit_card,SKU-10017,2,4.49,8.98,completed
TXN-1723723,STR-042,Chicago,5,1542,356973,2026-04-15T23:27:50,debit_card,SKU-10006,5,2.5,12.5,completed
TXN-9627632,STR-045,Denver,3,1296,875113,2026-04-23T22:17:48,debit_card,SKU-10017,1,4.49,4.49,completed
TXN-4675326,STR-043,Buffalo,4,1192,430581,2026-04-20T11:50:35,credit_card,SKU-10011,3,2.99,8.97,completed
TXN-4679374,STR-043,Buffalo,6,1601,890241,2026-05-06T23:06:54,debit_card,SKU-10022,4,2.5,10,refunded
TXN-7384338,STR-042,Chicago,5,1194,516765,2026-05-12T14:29:21,credit_card,SKU-10035,5,129,645,completed
TXN-3365797,STR-044,Los Angeles,4,1598,468153,2026-04-15T02:23:31,credit_card,SKU-10015,4,3.75,15,refunded
TXN-4908616,STR-043,Buffalo,6,1181,308536,2026-04-17T22:53:52,credit_card,SKU-10006,5,2.5,12.5,completed
TXN-9026680,STR-043,Buffalo,5,1219,927598,2026-05-05T20:36:59,credit_card,SKU-10044,5,1.5,7.5,completed
TXN-4034022,STR-046,Birmingham,3,1960,788098,2026-05-11T09:49:54,debit_card,SKU-10044,5,1.5,7.5,completed
TXN-5560410,STR-044,Los Angeles,3,1160,359748,2026-04-20T02:32:08,credit_card,SKU-10020,4,9.99,39.96,completed
TXN-6912705,STR-046,Birmingham,4,1870,449886,2026-04-23T12:57:27,credit_card,SKU-10042,1,20,20,completed
TXN-7002327,STR-045,Denver,1,1110,871720,2026-04-14T17:18:57,debit_card,SKU-10021,1,3.25,3.25,completed
TXN-7987504,STR-044,Los Angeles,4,1809,698940,2026-04-29T15:50:52,credit_card,SKU-10044,4,1.5,6,completed
TXN-9265238,STR-046,Birmingham,3,1237,436591,2026-04-28T04:10:08,cash,SKU-10035,1,129,129,completed
TXN-7889397,STR-046,Birmingham,4,1629,978309,2026-05-04T18:52:17,credit_card,SKU-10044,3,1.5,4.5,completed
TXN-7029754,STR-043,Buffalo,4,1981,223648,2026-05-05T09:36:08,debit_card,SKU-10003,5,799,3995,completed
TXN-7811182,STR-045,Denver,6,1182,883175,2026-04-14T00:30:45,mobile_wallet,SKU-10025,3,5.5,16.5,completed
TXN-5451147,STR-042,Chicago,5,1561,418479,2026-04-16T02:14:31,credit_card,SKU-10042,5,20,100,completed
TXN-4496138,STR-045,Denver,5,1153,125091,2026-05-05T01:35:05,cash,SKU-10014,3,5.5,16.5,refunded
TXN-2125228,STR-043,Buffalo,4,1590,611914,2026-05-11T22:31:25,debit_card,SKU-10049,3,129,387,completed
TXN-7812438,STR-042,Chicago,5,1601,465119,2026-04-21T07:44:27,cash,SKU-10040,4,599,2396,refunded
TXN-3477706,STR-043,Buffalo,5,1174,645878,2026-05-12T00:34:08,debit_card,SKU-10048,5,15,75,completed
TXN-4948201,STR-043,Buffalo,6,1534,580125,2026-05-06T06:43:05,cash,SKU-10036,5,6.99,34.95,completed
TXN-5693124,STR-045,Denver,5,1632,584288,2026-05-08T14:50:20,credit_card,SKU-10047,2,24,48,completed
TXN-9495614,STR-042,Chicago,2,1098,800516,2026-04-30T00:55:24,debit_card,SKU-10003,1,799,799,completed
TXN-3451712,STR-042,Chicago,2,1737,793883,2026-04-17T15:42:43,debit_card,SKU-10002,3,949,2847,completed
TXN-4827496,STR-043,Buffalo,3,1052,891562,2026-04-25T06:54:32,debit_card,SKU-10022,1,2.5,2.5,completed
TXN-4726220,STR-046,Birmingham,3,1118,749686,2026-04-20T20:58:22,credit_card,SKU-10022,3,2.5,7.5,completed
TXN-8187142,STR-043,Buffalo,4,1436,773295,2026-05-03T09:51:07,debit_card,SKU-10024,3,2.2,6.6,completed
TXN-5977543,STR-042,Chicago,1,1127,581284,2026-04-22T02:48:49,cash,SKU-10007,4,1.75,7,completed
TXN-9233926,STR-045,Denver,5,1445,465771,2026-04-14T03:43:15,credit_card,SKU-10046,3,49,147,completed
TXN-2769732,STR-043,Buffalo,3,1236,628290,2026-04-30T04:04:31,debit_card,SKU-10022,2,2.5,5,completed
TXN-3625932,STR-043,Buffalo,3,1358,290977,2026-04-21T08:01:02,credit_card,SKU-10034,2,599,1198,completed
TXN-3995318,STR-046,Birmingham,3,1186,153540,2026-04-16T08:06:24,debit_card,SKU-10046,2,49,98,completed
TXN-7878869,STR-042,Chicago,1,1126,626365,2026-05-08T14:32:51,credit_card,SKU-10035,5,129,645,completed
TXN-9765907,STR-042,Chicago,2,1801,752639,2026-04-20T12:15:04,cash,SKU-10043,2,16,32,completed
TXN-1526238,STR-042,Chicago,3,1497,412473,2026-05-03T22:15:06,credit_card,SKU-10036,2,6.99,13.98,completed
TXN-3274842,STR-042,Chicago,6,1265,745483,2026-04-20T02:05:42,debit_card,SKU-10017,2,4.49,8.98,completed
TXN-8977610,STR-046,Birmingham,3,1771,796619,2026-04-13T17:56:16,debit_card,SKU-10010,5,7.5,37.5,completed
TXN-8640048,STR-045,Denver,6,1780,593863,2026-04-24T14:43:26,debit_card,SKU-10040,3,599,1797,completed
TXN-7022790,STR-043,Buffalo,5,1174,546552,2026-04-17T15:41:39,debit_card,SKU-10024,2,2.2,4.4,completed
TXN-8290764,STR-042,Chicago,1,1277,622699,2026-05-11T11:35:44,debit_card,SKU-10042,2,20,40,completed
TXN-4417957,STR-042,Chicago,4,1176,580057,2026-04-16T19:43:16,cash,SKU-10032,3,159,477,completed
TXN-9148153,STR-043,Buffalo,2,1252,244233,2026-05-05T13:45:18,debit_card,SKU-10021,1,3.25,3.25,completed
TXN-6273928,STR-046,Birmingham,1,1550,628290,2026-04-18T01:52:11,credit_card,SKU-10049,4,129,516,completed
TXN-4436906,STR-045,Denver,4,1169,159595,2026-05-02T23:09:16,cash,SKU-10004,4,99,396,refunded
TXN-5606585,STR-046,Birmingham,5,1927,839311,2026-04-23T21:53:24,debit_card,SKU-10003,5,799,3995,completed
TXN-2941490,STR-044,Los Angeles,5,1108,370002,2026-04-27T20:27:18,credit_card,SKU-10022,5,2.5,12.5,completed
TXN-5834312,STR-043,Buffalo,3,1235,219787,2026-04-19T18:28:27,cash,SKU-10040,4,599,2396,completed
TXN-7738268,STR-042,Chicago,6,1991,265585,2026-04-27T22:57:04,credit_card,SKU-10002,2,949,1898,completed
TXN-6906288,STR-045,Denver,2,1939,696416,2026-04-15T07:09:53,credit_card,SKU-10047,3,24,72,refunded
TXN-7697627,STR-044,Los Angeles,2,1685,367332,2026-05-05T02:40:22,credit_card,SKU-10001,3,999,2997,completed
TXN-3426296,STR-045,Denver,6,1584,154148,2026-05-12T04:14:04,credit_card,SKU-10019,4,8.5,34,completed
TXN-9132014,STR-042,Chicago,5,1078,584288,2026-04-25T23:34:35,credit_card,SKU-10009,5,3.99,19.95,completed
TXN-3139113,STR-042,Chicago,3,1527,587997,2026-05-10T01:59:36,cash,SKU-10045,5,5.99,29.95,completed
TXN-9878813,STR-044,Los Angeles,5,1913,642215,2026-04-17T10:09:00,debit_card,SKU-10035,3,129,387,completed
TXN-9473436,STR-043,Buffalo,1,1949,675383,2026-05-10T14:28:38,debit_card,SKU-10042,4,20,80,completed
TXN-4103590,STR-044,Los Angeles,1,1605,436591,2026-04-16T05:31:07,cash,SKU-10008,5,4.25,21.25,completed
TXN-9930888,STR-045,Denver,5,1889,675947,2026-04-29T00:20:16,debit_card,SKU-10047,3,24,72,completed
TXN-5860676,STR-045,Denver,4,1963,686094,2026-04-21T12:26:18,credit_card,SKU-10036,3,6.99,20.97,completed
TXN-1115305,STR-044,Los Angeles,1,1138,407747,2026-05-07T14:15:48,cash,SKU-10013,5,4.25,21.25,completed
TXN-5696401,STR-044,Los Angeles,2,1885,189165,2026-04-18T13:22:27,credit_card,SKU-10011,1,2.99,2.99,completed
TXN-5838880,STR-044,Los Angeles,5,1333,180950,2026-04-28T22:50:21,credit_card,SKU-10022,2,2.5,5,completed
TXN-6743279,STR-044,Los Angeles,4,1853,412473,2026-05-05T06:28:35,credit_card,SKU-10025,5,5.5,27.5,completed
TXN-2095686,STR-043,Buffalo,6,1923,788098,2026-04-25T08:31:10,debit_card,SKU-10021,1,3.25,3.25,completed
TXN-4157513,STR-044,Los Angeles,6,1900,874803,2026-04-13T14:36:48,credit_card,SKU-10023,4,4,16,completed
TXN-7761230,STR-044,Los Angeles,6,1934,354154,2026-05-09T02:39:01,credit_card,SKU-10034,4,599,2396,completed
TXN-9553579,STR-046,Birmingham,4,1043,373426,2026-04-29T12:58:36,credit_card,SKU-10015,1,3.75,3.75,completed
TXN-7388758,STR-044,Los Angeles,1,1613,978813,2026-04-16T21:14:06,credit_card,SKU-10022,4,2.5,10,completed
TXN-6677985,STR-044,Los Angeles,3,1643,336141,2026-05-05T07:50:13,debit_card,SKU-10042,1,20,20,completed
TXN-2454627,STR-043,Buffalo,1,1231,447081,2026-04-14T19:13:26,credit_card,SKU-10037,2,89,178,completed
TXN-1484450,STR-042,Chicago,6,1155,686094,2026-05-04T19:45:58,credit_card,SKU-10029,3,69,207,completed
TXN-4492750,STR-042,Chicago,6,1753,930840,2026-04-26T16:55:45,credit_card,SKU-10025,2,5.5,11,completed
TXN-4116250,STR-046,Birmingham,3,1683,223648,2026-04-25T18:39:30,credit_card,SKU-10041,4,24,96,refunded
TXN-2469160,STR-043,Buffalo,1,1091,199368,2026-04-18T00:11:23,cash,SKU-10027,5,29,145,completed
TXN-5878732,STR-044,Los Angeles,6,1472,542308,2026-04-20T06:53:09,credit_card,SKU-10036,3,6.99,20.97,completed
TXN-6666479,STR-044,Los Angeles,2,1347,537713,2026-04-17T22:18:40,debit_card,SKU-10030,1,149,149,completed
TXN-7991747,STR-042,Chicago,3,1911,986593,2026-05-09T15:08:27,credit_card,SKU-10036,5,6.99,34.95,completed
TXN-4032621,STR-043,Buffalo,3,1603,984211,2026-05-04T17:21:43,debit_card,SKU-10014,2,5.5,11,completed
TXN-1262028,STR-043,Buffalo,4,1980,510021,2026-05-06T20:27:09,credit_card,SKU-10011,3,2.99,8.97,completed
TXN-6804893,STR-046,Birmingham,3,1002,435764,2026-04-23T07:55:21,credit_card,SKU-10024,1,2.2,2.2,completed
TXN-1129896,STR-043,Buffalo,1,1382,759836,2026-05-11T14:48:59,debit_card,SKU-10011,2,2.99,5.98,completed
TXN-4340851,STR-044,Los Angeles,4,1708,337866,2026-05-05T13:32:43,credit_card,SKU-10028,4,55,220,completed
